Datum;Artikel_ID;Kunde;Menge
2017-03-24;Artikel_100;Kunde_17;1
2017-03-24;Artikel_19;Kunde_8;2
2017-03-27;Artikel_84;Kunde_1;1
2017-03-27;Artikel_62;Kunde_27;1
2017-03-27;Artikel_18;Kunde_15;1
2017-03-27;Artikel_19;Kunde_11;3
2017-03-28;Artikel_85;Kunde_1;3
2017-03-29;Artikel_27;Kunde_5;2
2017-03-29;Artikel_48;Kunde_17;1
2017-03-29;Artikel_100;Kunde_3;-1
2017-03-29;Artikel_39;Kunde_6;2
2017-03-29;Artikel_38;Kunde_1;3
2017-03-29;Artikel_68;Kunde_28;3
2017-03-29;Artikel_83;Kunde_2;3
2017-03-29;Artikel_65;Kunde_4;2
2017-03-30;Artikel_60;Kunde_24;3
2017-03-30;Artikel_62;Kunde_28;1
2017-03-30;Artikel_4;Kunde_16;1
2017-03-30;Artikel_17;Kunde_27;-1
2017-03-31;Artikel_50;Kunde_18;1
2017-03-31;Artikel_28;Kunde_19;2
2017-03-31;Artikel_83;Kunde_18;3
2017-03-31;Artikel_55;Kunde_23;1
2017-03-31;Artikel_8;Kunde_30;-1
2017-03-31;Artikel_79;Kunde_7;3
2017-04-03;Artikel_39;Kunde_15;1
2017-04-03;Artikel_70;Kunde_22;2
2017-04-03;Artikel_10;Kunde_10;-1
2017-04-03;Artikel_79;Kunde_17;2
2017-04-03;Artikel_3;Kunde_24;1
2017-04-03;Artikel_51;Kunde_14;-1
2017-04-03;Artikel_44;Kunde_15;1
2017-04-03;Artikel_79;Kunde_1;1
2017-04-04;Artikel_32;Kunde_13;3
2017-04-04;Artikel_90;Kunde_1;3
2017-04-05;Artikel_50;Kunde_29;1
2017-04-05;Artikel_57;Kunde_25;2
2017-04-05;Artikel_6;Kunde_1;1
2017-04-05;Artikel_53;Kunde_21;1
2017-04-05;Artikel_84;Kunde_14;1
2017-04-05;Artikel_26;Kunde_16;2
2017-04-06;Artikel_54;Kunde_22;1
2017-04-06;Artikel_45;Kunde_19;1
2017-04-06;Artikel_3;Kunde_19;3
2017-04-06;Artikel_84;Kunde_1;3
2017-04-06;Artikel_65;Kunde_28;-1
2017-04-06;Artikel_81;Kunde_24;1
2017-04-06;Artikel_35;Kunde_2;1
2017-04-06;Artikel_55;Kunde_27;-1
2017-04-07;Artikel_74;Kunde_10;1
2017-04-07;Artikel_89;Kunde_24;3
2017-04-07;Artikel_66;Kunde_14;1
2017-04-07;Artikel_79;Kunde_23;2
2017-04-07;Artikel_11;Kunde_20;-1
2017-04-07;Artikel_23;Kunde_28;1
2017-04-07;Artikel_33;Kunde_4;1
2017-04-10;Artikel_81;Kunde_11;2
2017-04-10;Artikel_62;Kunde_6;1
2017-04-10;Artikel_31;Kunde_26;-1
2017-04-10;Artikel_66;Kunde_1;1
2017-04-10;Artikel_59;Kunde_3;3
2017-04-11;Artikel_23;Kunde_10;1
2017-04-11;Artikel_70;Kunde_11;1
2017-04-11;Artikel_94;Kunde_24;1
2017-04-11;Artikel_75;Kunde_22;1
2017-04-11;Artikel_87;Kunde_15;2
2017-04-11;Artikel_83;Kunde_17;1
2017-04-11;Artikel_48;Kunde_16;-1
2017-04-11;Artikel_57;Kunde_27;1
2017-04-11;Artikel_62;Kunde_15;1
2017-04-12;Artikel_82;Kunde_29;1
2017-04-12;Artikel_23;Kunde_15;3
2017-04-12;Artikel_13;Kunde_2;1
2017-04-13;Artikel_91;Kunde_19;-1
2017-04-13;Artikel_60;Kunde_25;3
2017-04-13;Artikel_89;Kunde_2;1
2017-04-13;Artikel_22;Kunde_24;1
2017-04-14;Artikel_62;Kunde_28;2
2017-04-14;Artikel_68;Kunde_16;1
2017-04-14;Artikel_15;Kunde_29;-1
2017-04-14;Artikel_32;Kunde_29;3
2017-04-14;Artikel_29;Kunde_2;2
2017-04-14;Artikel_27;Kunde_22;1
2017-04-14;Artikel_74;Kunde_12;1
2017-04-14;Artikel_43;Kunde_7;2
2017-04-14;Artikel_42;Kunde_19;2
2017-04-14;Artikel_87;Kunde_8;2
2017-04-14;Artikel_35;Kunde_5;1
2017-04-17;Artikel_93;Kunde_27;1
2017-04-17;Artikel_11;Kunde_27;1
2017-04-17;Artikel_59;Kunde_4;1
2017-04-18;Artikel_39;Kunde_17;3
2017-04-18;Artikel_40;Kunde_28;2
2017-04-19;Artikel_95;Kunde_18;2
2017-04-19;Artikel_19;Kunde_27;2
2017-04-19;Artikel_33;Kunde_17;1
2017-04-19;Artikel_5;Kunde_24;3
2017-04-19;Artikel_14;Kunde_22;-1
2017-04-19;Artikel_67;Kunde_16;1
2017-04-20;Artikel_87;Kunde_4;2
2017-04-20;Artikel_16;Kunde_28;1
2017-04-20;Artikel_54;Kunde_17;-1
2017-04-20;Artikel_19;Kunde_19;2
2017-04-20;Artikel_12;Kunde_29;2
2017-04-21;Artikel_44;Kunde_4;1
2017-04-21;Artikel_34;Kunde_22;-1
2017-04-21;Artikel_70;Kunde_28;1
2017-04-21;Artikel_70;Kunde_10;2
2017-04-21;Artikel_24;Kunde_17;1
2017-04-21;Artikel_18;Kunde_29;1
2017-04-24;Artikel_44;Kunde_28;-1
2017-04-24;Artikel_37;Kunde_16;-1
2017-04-24;Artikel_82;Kunde_24;1
2017-04-24;Artikel_75;Kunde_5;1
2017-04-24;Artikel_82;Kunde_22;-1
2017-04-24;Artikel_99;Kunde_27;3
2017-04-24;Artikel_8;Kunde_21;-1
2017-04-24;Artikel_99;Kunde_14;2
2017-04-24;Artikel_17;Kunde_20;3
2017-04-25;Artikel_79;Kunde_20;2
2017-04-25;Artikel_72;Kunde_14;-1
2017-04-26;Artikel_4;Kunde_22;1
2017-04-26;Artikel_80;Kunde_27;3
2017-04-26;Artikel_12;Kunde_15;2
2017-04-27;Artikel_38;Kunde_18;1
2017-04-27;Artikel_19;Kunde_25;3
2017-04-27;Artikel_41;Kunde_27;2
2017-04-27;Artikel_79;Kunde_19;1
2017-04-27;Artikel_65;Kunde_4;3
2017-04-27;Artikel_28;Kunde_20;1
2017-04-28;Artikel_12;Kunde_15;1
2017-04-28;Artikel_40;Kunde_20;1
2017-04-28;Artikel_75;Kunde_29;2
2017-04-28;Artikel_59;Kunde_7;1
2017-05-01;Artikel_45;Kunde_15;2
2017-05-01;Artikel_62;Kunde_5;2
2017-05-01;Artikel_62;Kunde_17;1
2017-05-01;Artikel_10;Kunde_21;1
2017-05-01;Artikel_48;Kunde_18;3
2017-05-01;Artikel_78;Kunde_26;2
2017-05-01;Artikel_3;Kunde_17;1
2017-05-01;Artikel_45;Kunde_28;1
2017-05-01;Artikel_5;Kunde_15;2
2017-05-02;Artikel_67;Kunde_10;1
2017-05-02;Artikel_86;Kunde_5;3
2017-05-02;Artikel_10;Kunde_29;3
2017-05-03;Artikel_81;Kunde_28;2
2017-05-03;Artikel_31;Kunde_24;2
2017-05-03;Artikel_15;Kunde_15;2
2017-05-03;Artikel_68;Kunde_27;2
2017-05-03;Artikel_17;Kunde_1;1
2017-05-04;Artikel_45;Kunde_22;1
2017-05-04;Artikel_58;Kunde_18;1
2017-05-04;Artikel_47;Kunde_12;2
2017-05-04;Artikel_95;Kunde_4;1
2017-05-04;Artikel_65;Kunde_1;2
2017-05-04;Artikel_10;Kunde_24;2
2017-05-04;Artikel_87;Kunde_22;3
2017-05-04;Artikel_60;Kunde_10;2
2017-05-05;Artikel_43;Kunde_29;1
2017-05-05;Artikel_59;Kunde_18;3
2017-05-05;Artikel_70;Kunde_17;1
2017-05-05;Artikel_47;Kunde_21;1
2017-05-08;Artikel_75;Kunde_24;1
2017-05-08;Artikel_11;Kunde_28;1
2017-05-08;Artikel_8;;3
2017-05-08;Artikel_100;Kunde_29;1
2017-05-08;Artikel_100;Kunde_10;2
2017-05-09;Artikel_62;Kunde_19;2
2017-05-09;Artikel_1;Kunde_6;1
2017-05-09;Artikel_96;Kunde_5;1
2017-05-09;Artikel_42;Kunde_5;2
2017-05-09;Artikel_38;Kunde_4;1
2017-05-09;Artikel_45;Kunde_21;1
2017-05-10;Artikel_46;Kunde_24;3
2017-05-10;Artikel_37;Kunde_28;2
2017-05-10;Artikel_27;Kunde_28;2
2017-05-10;Artikel_94;Kunde_21;3
2017-05-10;Artikel_12;Kunde_18;3
2017-05-10;Artikel_59;Kunde_10;1
2017-05-10;Artikel_12;Kunde_19;2
2017-05-10;Artikel_71;Kunde_24;-1
2017-05-11;Artikel_88;Kunde_17;-1
2017-05-11;Artikel_91;Kunde_5;2
2017-05-11;Artikel_78;Kunde_23;2
2017-05-11;Artikel_67;Kunde_4;2
2017-05-11;Artikel_15;Kunde_14;2
2017-05-11;Artikel_40;Kunde_18;2
2017-05-11;Artikel_23;Kunde_2;1
2017-05-11;Artikel_32;Kunde_15;3
2017-05-11;Artikel_13;Kunde_28;1
2017-05-12;Artikel_75;Kunde_24;3
2017-05-12;Artikel_62;Kunde_10;1
2017-05-12;Artikel_93;Kunde_24;3
2017-05-12;Artikel_79;Kunde_19;-1
2017-05-15;Artikel_94;Kunde_18;1
2017-05-15;Artikel_60;Kunde_5;1
2017-05-15;Artikel_21;Kunde_6;2
2017-05-15;Artikel_65;Kunde_4;2
2017-05-15;Artikel_24;Kunde_21;3
2017-05-15;Artikel_77;Kunde_24;3
2017-05-15;Artikel_59;Kunde_4;1
2017-05-16;Artikel_71;Kunde_19;2
2017-05-16;Artikel_83;Kunde_1;1
2017-05-17;Artikel_61;Kunde_10;2
2017-05-17;Artikel_27;Kunde_7;3
2017-05-17;Artikel_60;Kunde_28;3
2017-05-17;Artikel_6;Kunde_11;2
2017-05-17;Artikel_15;Kunde_17;1
2017-05-17;Artikel_72;Kunde_2;2
2017-05-17;Artikel_31;Kunde_1;2
2017-05-17;Artikel_86;Kunde_3;2
2017-05-17;Artikel_68;Kunde_29;2
2017-05-17;Artikel_58;Kunde_27;-1
2017-05-18;Artikel_6;Kunde_14;-1
2017-05-18;Artikel_83;Kunde_20;2
2017-05-18;Artikel_13;Kunde_25;1
2017-05-18;Artikel_48;Kunde_18;2
2017-05-18;Artikel_5;Kunde_29;2
2017-05-19;Artikel_84;Kunde_16;1
2017-05-19;Artikel_17;Kunde_16;3
2017-05-19;Artikel_15;Kunde_17;1
2017-05-19;Artikel_31;Kunde_15;3
2017-05-19;Artikel_27;Kunde_7;2
2017-05-19;Artikel_37;Kunde_26;1
2017-05-22;Artikel_48;Kunde_19;2
2017-05-22;Artikel_58;Kunde_5;1
2017-05-23;Artikel_27;Kunde_22;3
2017-05-23;Artikel_76;Kunde_12;1
2017-05-23;Artikel_5;Kunde_19;1
2017-05-24;Artikel_12;Kunde_29;1
2017-05-25;Artikel_40;Kunde_10;-1
2017-05-25;Artikel_73;Kunde_1;1
2017-05-25;Artikel_71;Kunde_5;1
2017-05-25;Artikel_5;Kunde_26;2
2017-05-25;Artikel_28;Kunde_9;3
2017-05-25;Artikel_66;Kunde_24;2
2017-05-26;Artikel_70;Kunde_2;1
2017-05-26;Artikel_69;Kunde_29;1
2017-05-26;Artikel_58;Kunde_15;3
2017-05-26;Artikel_40;Kunde_15;3
2017-05-26;Artikel_27;Kunde_5;2
2017-05-26;Artikel_10;Kunde_20;1
2017-05-26;Artikel_68;Kunde_14;3
2017-05-26;Artikel_28;Kunde_27;3
2017-05-26;Artikel_83;Kunde_23;1
2017-05-29;Artikel_95;Kunde_4;-1
2017-05-29;Artikel_81;Kunde_16;1
2017-05-29;Artikel_44;Kunde_27;-1
2017-05-29;Artikel_45;Kunde_7;3
2017-05-29;Artikel_56;Kunde_22;1
2017-05-29;Artikel_47;Kunde_27;1
2017-05-29;Artikel_22;;3
2017-05-30;Artikel_58;Kunde_22;1
2017-05-30;Artikel_97;Kunde_15;2
2017-05-30;Artikel_59;Kunde_22;1
2017-05-31;Artikel_81;Kunde_4;2
2017-05-31;Artikel_59;Kunde_1;1
2017-06-01;Artikel_83;Kunde_14;1
2017-06-01;Artikel_17;Kunde_5;2
2017-06-01;Artikel_8;Kunde_2;2
2017-06-01;Artikel_43;Kunde_22;2
2017-06-01;Artikel_80;Kunde_14;2
2017-06-01;Artikel_83;Kunde_4;-1
2017-06-01;Artikel_84;Kunde_5;2
2017-06-01;Artikel_79;Kunde_17;1
2017-06-02;Artikel_5;Kunde_14;3
2017-06-02;Artikel_78;Kunde_14;2
2017-06-02;Artikel_19;Kunde_8;1
2017-06-02;Artikel_66;Kunde_22;3
2017-06-02;Artikel_42;Kunde_22;2
2017-06-02;Artikel_58;Kunde_2;1
2017-06-02;Artikel_86;Kunde_27;2
2017-06-05;Artikel_17;Kunde_30;1
2017-06-06;Artikel_65;Kunde_10;1
2017-06-06;Artikel_96;Kunde_22;3
2017-06-06;Artikel_55;Kunde_2;2
2017-06-06;Artikel_32;Kunde_3;2
2017-06-06;Artikel_36;Kunde_4;2
2017-06-06;Artikel_27;Kunde_5;2
2017-06-07;Artikel_46;Kunde_22;1
2017-06-07;Artikel_80;Kunde_28;1
2017-06-07;Artikel_9;Kunde_12;3
2017-06-07;Artikel_58;Kunde_23;2
2017-06-08;Artikel_35;Kunde_24;-1
2017-06-08;Artikel_81;Kunde_12;2
2017-06-08;Artikel_48;Kunde_22;3
2017-06-08;Artikel_45;Kunde_30;2
2017-06-09;Artikel_93;Kunde_16;1
2017-06-09;Artikel_56;Kunde_23;3
2017-06-09;Artikel_78;Kunde_5;2
2017-06-09;Artikel_43;Kunde_17;2
2017-06-09;Artikel_81;Kunde_26;1
2017-06-09;Artikel_82;Kunde_14;3
2017-06-09;Artikel_87;Kunde_29;1
2017-06-09;Artikel_80;Kunde_18;2
2017-06-09;Artikel_3;Kunde_6;1
2017-06-09;Artikel_17;Kunde_5;1
2017-06-12;Artikel_67;Kunde_19;2
2017-06-13;Artikel_63;Kunde_25;2
2017-06-13;Artikel_40;Kunde_15;-1
2017-06-13;Artikel_33;Kunde_5;1
2017-06-14;Artikel_12;Kunde_16;1
2017-06-14;Artikel_70;Kunde_29;1
2017-06-14;Artikel_68;Kunde_29;3
2017-06-14;Artikel_78;Kunde_27;1
2017-06-14;Artikel_76;Kunde_4;2
2017-06-14;Artikel_82;Kunde_15;3
2017-06-15;Artikel_65;Kunde_24;2
2017-06-15;Artikel_40;Kunde_28;3
2017-06-15;Artikel_39;Kunde_18;1
2017-06-15;Artikel_75;Kunde_17;1
2017-06-16;Artikel_95;Kunde_12;2
2017-06-16;Artikel_80;Kunde_24;3
2017-06-16;Artikel_50;Kunde_17;-1
2017-06-16;Artikel_91;Kunde_27;1
2017-06-16;Artikel_53;Kunde_7;1
2017-06-16;Artikel_17;Kunde_4;1
2017-06-16;Artikel_15;Kunde_21;1
2017-06-16;Artikel_78;Kunde_26;1
2017-06-16;Artikel_90;Kunde_8;-1
2017-06-19;Artikel_48;Kunde_21;1
2017-06-19;Artikel_75;Kunde_5;2
2017-06-19;Artikel_18;Kunde_27;1
2017-06-19;Artikel_50;Kunde_6;2
2017-06-19;Artikel_80;Kunde_28;1
2017-06-19;Artikel_44;Kunde_14;1
2017-06-19;Artikel_91;Kunde_2;1
2017-06-20;Artikel_59;Kunde_12;3
2017-06-20;Artikel_10;Kunde_22;1
2017-06-20;Artikel_85;Kunde_30;-1
2017-06-20;Artikel_50;Kunde_15;1
2017-06-20;Artikel_48;Kunde_22;3
2017-06-21;Artikel_90;Kunde_2;1
2017-06-21;Artikel_91;Kunde_19;-1
2017-06-21;Artikel_81;Kunde_17;3
2017-06-21;Artikel_83;Kunde_4;1
2017-06-21;Artikel_39;Kunde_20;3
2017-06-22;Artikel_35;Kunde_30;-1
2017-06-22;Artikel_40;Kunde_16;1
2017-06-23;Artikel_42;Kunde_24;1
2017-06-23;Artikel_97;Kunde_10;3
2017-06-23;Artikel_68;Kunde_14;1
2017-06-23;Artikel_99;Kunde_29;1
2017-06-26;Artikel_10;Kunde_10;1
2017-06-26;Artikel_13;Kunde_20;2
2017-06-26;Artikel_89;Kunde_14;1
2017-06-26;Artikel_28;Kunde_19;2
2017-06-26;Artikel_81;Kunde_5;1
2017-06-27;Artikel_11;Kunde_12;2
2017-06-27;Artikel_42;Kunde_19;1
2017-06-27;Artikel_87;Kunde_17;-1
2017-06-27;Artikel_97;Kunde_18;-1
2017-06-27;Artikel_91;Kunde_16;2
2017-06-27;Artikel_48;Kunde_24;1
2017-06-27;Artikel_62;Kunde_21;2
2017-06-27;Artikel_21;Kunde_17;1
2017-06-27;Artikel_29;Kunde_6;2
2017-06-28;Artikel_81;Kunde_7;1
2017-06-28;Artikel_47;Kunde_14;2
2017-06-28;Artikel_58;Kunde_11;2
2017-06-28;Artikel_83;Kunde_3;1
2017-06-28;Artikel_28;Kunde_18;1
2017-06-29;Artikel_42;Kunde_4;1
2017-06-29;Artikel_40;Kunde_14;1
2017-06-29;Artikel_28;Kunde_15;1
2017-06-29;Artikel_96;Kunde_21;2
2017-06-29;Artikel_10;Kunde_29;1
2017-06-29;Artikel_41;Kunde_14;-1
2017-06-29;Artikel_29;Kunde_14;2
2017-06-29;Artikel_84;Kunde_8;1
2017-06-30;Artikel_18;Kunde_15;2
2017-06-30;Artikel_68;Kunde_22;1
2017-06-30;Artikel_9;Kunde_8;1
2017-06-30;Artikel_45;Kunde_1;1
2017-06-30;Artikel_51;Kunde_27;1
2017-07-03;Artikel_39;Kunde_5;1
2017-07-04;Artikel_93;Kunde_4;2
2017-07-04;Artikel_83;Kunde_17;1
2017-07-04;Artikel_67;Kunde_18;1
2017-07-04;Artikel_59;Kunde_29;1
2017-07-04;Artikel_66;Kunde_6;1
2017-07-04;Artikel_19;Kunde_24;3
2017-07-04;Artikel_65;Kunde_4;1
2017-07-04;Artikel_23;Kunde_22;2
2017-07-05;Artikel_45;Kunde_19;3
2017-07-05;Artikel_82;Kunde_29;-1
2017-07-05;Artikel_78;Kunde_8;3
2017-07-05;Artikel_51;Kunde_28;1
2017-07-05;Artikel_89;Kunde_27;2
2017-07-06;Artikel_67;Kunde_18;3
2017-07-06;Artikel_73;Kunde_1;1
2017-07-06;Artikel_40;Kunde_23;1
2017-07-06;Artikel_73;Kunde_26;2
2017-07-06;Artikel_47;Kunde_19;-1
2017-07-07;Artikel_79;Kunde_29;2
2017-07-07;Artikel_13;Kunde_28;1
2017-07-07;Artikel_13;Kunde_19;2
2017-07-07;Artikel_33;Kunde_21;-1
2017-07-07;Artikel_49;Kunde_22;2
2017-07-10;Artikel_48;Kunde_6;1
2017-07-10;Artikel_39;Kunde_27;2
2017-07-10;Artikel_15;Kunde_19;1
2017-07-10;Artikel_70;Kunde_8;1
2017-07-10;Artikel_60;Kunde_2;1
2017-07-10;Artikel_86;Kunde_8;1
2017-07-10;Artikel_48;Kunde_17;3
2017-07-10;Artikel_94;Kunde_19;3
2017-07-10;Artikel_83;Kunde_5;1
2017-07-10;Artikel_82;Kunde_15;3
2017-07-11;Artikel_42;Kunde_10;3
2017-07-11;Artikel_11;Kunde_19;-1
2017-07-11;Artikel_33;Kunde_16;2
2017-07-11;Artikel_86;Kunde_24;-1
2017-07-11;Artikel_41;Kunde_22;2
2017-07-12;Artikel_4;Kunde_10;-1
2017-07-12;Artikel_66;Kunde_3;2
2017-07-12;Artikel_82;Kunde_16;2
2017-07-12;Artikel_10;Kunde_26;1
2017-07-13;Artikel_8;Kunde_28;2
2017-07-13;Artikel_37;Kunde_5;2
2017-07-14;Artikel_71;Kunde_30;2
2017-07-14;Artikel_94;Kunde_5;1
2017-07-14;Artikel_35;Kunde_14;1
2017-07-14;Artikel_67;Kunde_24;1
2017-07-14;Artikel_35;Kunde_26;1
2017-07-14;Artikel_28;Kunde_7;-1
2017-07-17;Artikel_97;Kunde_1;2
2017-07-17;Artikel_19;Kunde_12;-1
2017-07-17;Artikel_88;Kunde_25;3
2017-07-17;Artikel_35;Kunde_19;1
2017-07-17;Artikel_63;Kunde_22;1
2017-07-18;Artikel_97;Kunde_29;2
2017-07-18;Artikel_87;Kunde_2;1
2017-07-18;Artikel_73;Kunde_15;3
2017-07-18;Artikel_74;Kunde_12;2
2017-07-19;Artikel_80;Kunde_4;3
2017-07-19;Artikel_44;Kunde_17;1
2017-07-19;Artikel_32;Kunde_21;1
2017-07-19;Artikel_93;Kunde_18;2
2017-07-19;Artikel_59;Kunde_27;3
2017-07-19;Artikel_47;Kunde_20;1
2017-07-19;Artikel_99;Kunde_24;1
2017-07-20;Artikel_79;Kunde_27;3
2017-07-20;Artikel_68;Kunde_19;1
2017-07-20;Artikel_90;Kunde_11;2
2017-07-20;Artikel_49;Kunde_14;3
2017-07-20;Artikel_79;Kunde_7;1
2017-07-20;Artikel_58;Kunde_29;2
2017-07-20;Artikel_24;Kunde_2;-1
2017-07-20;Artikel_42;Kunde_22;3
2017-07-21;Artikel_94;Kunde_24;3
2017-07-21;Artikel_33;Kunde_24;2
2017-07-21;Artikel_8;Kunde_22;1
2017-07-21;Artikel_44;Kunde_19;3
2017-07-24;Artikel_89;Kunde_15;2
2017-07-24;Artikel_51;Kunde_11;1
2017-07-24;Artikel_99;Kunde_15;3
2017-07-25;Artikel_67;Kunde_28;1
2017-07-25;Artikel_17;Kunde_17;1
2017-07-25;Artikel_45;Kunde_18;3
2017-07-26;Artikel_33;Kunde_17;1
2017-07-26;Artikel_49;Kunde_27;1
2017-07-26;Artikel_96;Kunde_18;-1
2017-07-26;Artikel_97;Kunde_29;-1
2017-07-27;Artikel_32;Kunde_16;-1
2017-07-27;Artikel_35;Kunde_21;2
2017-07-27;Artikel_59;Kunde_10;2
2017-07-27;Artikel_13;Kunde_15;-1
2017-07-27;Artikel_75;Kunde_8;2
2017-07-28;Artikel_94;Kunde_14;2
2017-07-28;Artikel_58;Kunde_5;2
2017-07-28;Artikel_47;Kunde_21;2
2017-07-28;Artikel_18;Kunde_8;1
2017-07-28;Artikel_51;Kunde_13;1
2017-07-28;Artikel_45;Kunde_15;2
2017-07-28;Artikel_48;Kunde_14;3
2017-07-31;Artikel_71;Kunde_22;1
2017-07-31;Artikel_48;Kunde_10;-1
2017-07-31;Artikel_11;Kunde_2;1
2017-07-31;Artikel_97;Kunde_10;1
2017-08-01;Artikel_15;Kunde_14;1
2017-08-01;Artikel_90;Kunde_5;1
2017-08-01;Artikel_43;Kunde_1;1
2017-08-01;Artikel_96;Kunde_24;1
2017-08-01;Artikel_19;Kunde_27;3
2017-08-01;Artikel_59;Kunde_15;3
2017-08-02;Artikel_3;Kunde_18;1
2017-08-02;Artikel_4;Kunde_17;-1
2017-08-02;Artikel_28;Kunde_25;3
2017-08-02;Artikel_84;Kunde_5;1
2017-08-02;Artikel_45;Kunde_29;3
2017-08-02;Artikel_90;Kunde_22;2
2017-08-03;Artikel_20;Kunde_27;-1
2017-08-03;Artikel_74;Kunde_15;2
2017-08-03;Artikel_58;Kunde_14;3
2017-08-03;Artikel_39;Kunde_23;1
2017-08-03;Artikel_74;Kunde_17;2
2017-08-03;Artikel_60;Kunde_15;-1
2017-08-04;Artikel_94;Kunde_27;2
2017-08-04;Artikel_9;Kunde_22;1
2017-08-04;Artikel_85;Kunde_12;1
2017-08-04;Artikel_87;Kunde_5;2
2017-08-07;Artikel_83;Kunde_12;-1
2017-08-07;Artikel_36;Kunde_24;1
2017-08-07;Artikel_28;Kunde_4;1
2017-08-07;Artikel_85;Kunde_12;2
2017-08-07;Artikel_58;Kunde_28;3
2017-08-08;Artikel_62;Kunde_2;3
2017-08-08;Artikel_23;;2
2017-08-08;Artikel_24;Kunde_27;2
2017-08-08;Artikel_11;Kunde_1;-1
2017-08-08;Artikel_97;Kunde_16;1
2017-08-08;Artikel_40;Kunde_16;1
2017-08-08;Artikel_74;Kunde_17;1
2017-08-08;Artikel_6;Kunde_24;2
2017-08-09;Artikel_43;Kunde_18;1
2017-08-09;Artikel_48;Kunde_5;-1
2017-08-09;Artikel_65;Kunde_29;2
2017-08-09;Artikel_97;Kunde_7;2
2017-08-09;Artikel_83;Kunde_25;3
2017-08-09;Artikel_87;Kunde_7;1
2017-08-10;Artikel_65;Kunde_28;2
2017-08-10;Artikel_50;Kunde_11;3
2017-08-10;Artikel_46;Kunde_24;1
2017-08-10;Artikel_58;Kunde_19;3
2017-08-10;Artikel_13;;1
2017-08-10;Artikel_44;Kunde_18;3
2017-08-11;Artikel_58;Kunde_12;1
2017-08-11;Artikel_74;Kunde_16;1
2017-08-11;Artikel_87;Kunde_15;1
2017-08-11;Artikel_27;Kunde_27;2
2017-08-11;Artikel_74;Kunde_6;1
2017-08-11;Artikel_48;Kunde_16;1
2017-08-11;Artikel_70;Kunde_5;1
2017-08-11;Artikel_77;Kunde_22;1
2017-08-14;Artikel_48;Kunde_4;3
2017-08-14;Artikel_99;Kunde_4;1
2017-08-14;Artikel_48;Kunde_16;1
2017-08-14;Artikel_67;Kunde_5;1
2017-08-15;Artikel_14;Kunde_2;2
2017-08-15;Artikel_67;Kunde_19;1
2017-08-15;Artikel_65;Kunde_18;3
2017-08-15;Artikel_45;Kunde_2;1
2017-08-15;Artikel_84;Kunde_4;3
2017-08-15;Artikel_27;Kunde_5;1
2017-08-15;Artikel_100;Kunde_16;3
2017-08-16;Artikel_71;Kunde_15;2
2017-08-16;Artikel_2;Kunde_19;-1
2017-08-16;Artikel_94;Kunde_24;3
2017-08-16;Artikel_50;Kunde_8;1
2017-08-16;Artikel_48;Kunde_2;1
2017-08-17;Artikel_69;Kunde_24;1
2017-08-17;Artikel_28;Kunde_4;1
2017-08-17;Artikel_10;Kunde_14;1
2017-08-17;Artikel_49;Kunde_1;-1
2017-08-18;Artikel_51;Kunde_17;1
2017-08-18;Artikel_90;Kunde_2;1
2017-08-18;Artikel_27;Kunde_5;2
2017-08-18;Artikel_47;Kunde_1;1
2017-08-18;Artikel_80;Kunde_24;1
2017-08-18;Artikel_39;Kunde_25;3
2017-08-18;Artikel_84;Kunde_12;1
2017-08-18;Artikel_32;Kunde_19;1
2017-08-21;Artikel_70;Kunde_2;2
2017-08-21;Artikel_3;Kunde_12;1
2017-08-21;Artikel_1;Kunde_29;1
2017-08-21;Artikel_40;Kunde_29;1
2017-08-21;Artikel_71;Kunde_19;2
2017-08-22;Artikel_70;Kunde_25;3
2017-08-22;Artikel_79;Kunde_15;3
2017-08-22;Artikel_65;Kunde_28;-1
2017-08-22;Artikel_47;Kunde_20;1
2017-08-22;Artikel_51;Kunde_12;2
2017-08-22;Artikel_79;Kunde_24;2
2017-08-22;Artikel_93;Kunde_5;2
2017-08-22;Artikel_43;Kunde_5;1
2017-08-22;Artikel_95;Kunde_7;1
2017-08-23;Artikel_66;Kunde_16;1
2017-08-23;Artikel_27;Kunde_2;1
2017-08-23;Artikel_15;Kunde_19;2
2017-08-23;Artikel_39;Kunde_19;2
2017-08-23;Artikel_17;Kunde_24;1
2017-08-23;Artikel_31;Kunde_15;1
2017-08-23;Artikel_82;Kunde_10;1
2017-08-23;Artikel_95;Kunde_24;2
2017-08-24;Artikel_27;Kunde_2;1
2017-08-24;Artikel_43;Kunde_18;1
2017-08-24;Artikel_27;Kunde_4;1
2017-08-24;Artikel_4;Kunde_26;2
2017-08-24;Artikel_82;Kunde_17;2
2017-08-25;Artikel_45;Kunde_28;1
2017-08-25;Artikel_56;Kunde_10;1
2017-08-25;Artikel_96;Kunde_20;1
2017-08-28;Artikel_14;Kunde_24;2
2017-08-28;Artikel_58;Kunde_19;3
2017-08-28;Artikel_19;Kunde_21;1
2017-08-28;Artikel_5;Kunde_16;1
2017-08-28;Artikel_94;Kunde_22;2
2017-08-29;Artikel_40;Kunde_27;3
2017-08-29;Artikel_49;Kunde_21;-1
2017-08-29;Artikel_67;Kunde_27;2
2017-08-29;Artikel_55;Kunde_14;-1
2017-08-30;Artikel_33;Kunde_20;1
2017-08-30;Artikel_33;Kunde_16;1
2017-08-30;Artikel_85;Kunde_3;2
